API Well Number,Leak [Yes/No],Violation [Yes/No],Incident [Yes/No],Compliance [Yes/No],Oil [bbl/Year],Gas [Mcf/Year],Age [Years],Depth [ft],Elevation Delta [m],Distance to Road [miles],Operator Name,Latitude,Longitude,Well Type,Priority Score [0-100],Emissions Score [0-35],Leak,Leak [Yes/No] Score,Compliance,Compliance [Yes/No] Score,Violation,Violation [Yes/No] Score,Incident,Incident [Yes/No] Score,Sensitive Receptors Score [0-20],Schools Within Distance,School Score [0-10],Hospitals Within Distance,Hospital Score [0-10],Production Volumes Score [0-20],One-year Production [BOE],One-year Production Score [0-20],Well Age Score [0-15],Owner Well-Count,Owner Well-Count Score [0-10],cluster,Well ID
26479,No,No,No,No,4.58,510.61,118,12017,179,0.9058709422,Owner 210,1.8895419999999987,3.3180909999999955,Gas,56.554715441479445,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,18.238910380117982,95.52353044562705,18.238910380117982,11.778523489932885,8,4.965853,Cluster 2,26479
69854,No,No,No,No,0.12,4.24,60,2268,3,0.1081174392,Owner 79,1.065579999999997,2.048500000000004,Gas,56.543264973453496,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.983865086588683,0.8751762971533238,19.983865086588683,5.939597315436242,2,9.048374,Cluster 17,69854
27781,No,No,Yes,No,0.0,393.8,61,8414,10,0.8332832136,Owner 196,1.0671000000000035,2.2425700000000006,Gas,56.52180540672066,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,18.706908378916246,70.13877967428748,18.706908378916246,6.040268456375839,5,6.7032,Cluster 18,27781
78432,No,No,Yes,No,0.0,0.47,41,5498,-22,0.8551229578,Owner 74,1.0270399999999995,2.0037999999999982,Gas,56.504912905147776,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,19.99845669613532,0.08371058010897693,19.99845669613532,4.026845637583893,4,7.408182,Cluster 17,78432
20926,No,No,No,No,0.0,815.78,52,3651,0,0.6808239319,Owner 92,1.9336970000000022,3.2991690000000062,Gas,56.43512295780485,10.5,0,0.0,1,100.0,0,0.0,0,0.0,16.07142857142857,6,8.571428571428571,3,7.5,17.321284198456816,145.29663200276852,17.321284198456816,5.134228187919463,4,7.408182,Cluster 2,20926
81475,No,No,Yes,No,6.32,537.15,51,8169,181,0.0140699233,Owner 134,1.1361399999999975,1.7199800000000067,Gas,56.41197762008738,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,18.11968400167894,101.99050660752545,18.11968400167894,5.033557046979865,3,8.187308,Cluster 27,81475
69512,No,No,No,No,3.93,71.74,123,7277,0,0.1005955946,Owner 104,1.0582009999999968,1.9881299999999982,Gas,56.375451421072654,10.5,0,0.0,1,100.0,0,0.0,0,0.0,5.714285714285714,4,5.714285714285714,0,0.0,19.691978512156062,16.707440461740436,19.691978512156062,12.281879194630873,3,8.187308,Cluster 17,69512
88686,No,No,No,Yes,11.75,337.23,142,11714,7,0.3367602576,Owner 33,1.9139869999999988,3.336755999999994,Gas,56.350279311819534,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16.07142857142857,6,8.571428571428571,3,7.5,18.67603786790774,71.81323176627723,18.67603786790774,14.194630872483222,4,7.408182,Cluster 2,88686
12164,No,No,No,No,0.0,6.39,73,6946,150,0.2510131687,Owner 162,1.0074219999999983,2.252750000000006,Gas,56.20695035377048,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.979017634690898,1.13810767424758,19.979017634690898,7.248322147651007,4,7.408182,Cluster 18,12164
13635,No,No,Yes,No,0.0,107.29,57,9478,21,0.383476867,Owner 1,1.9335000000000022,1.230239999999995,Gas,56.044020311618205,14.0,0,0.0,1,100.0,0,0.0,1,100.0,8.571428571428571,6,8.571428571428571,0,0.0,19.64769984757218,19.10916625508965,19.64769984757218,5.6375838926174495,3,8.187308,Cluster 6,13635
87077,No,No,Yes,No,0.77,154.73,60,12029,7,0.1013427324,Owner 139,1.0414299999999983,2.2202329999999932,Gas,55.97687068927761,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,19.477728802412805,28.328591617578724,19.477728802412805,5.939597315436242,7,5.488116,Cluster 18,87077
41838,No,No,Yes,No,0.0,75.33,30,10381,-37,0.3293859147,Owner 56,1.137757999999998,1.552018000000004,Gas,55.930844169047035,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,19.75264451037014,13.416846807679217,19.75264451037014,2.9194630872483223,3,8.187308,Cluster 34,41838
67853,No,No,Yes,No,0.0,427.63,74,7604,9,0.4777762064,Owner 11,1.6731899999999982,0.971100000000007,Gas,55.92442719693119,14.0,0,0.0,1,100.0,0,0.0,1,100.0,8.571428571428571,6,8.571428571428571,0,0.0,18.59582333691202,76.1641603659613,18.59582333691202,7.348993288590604,4,7.408182,Cluster 38,67853
41399,No,No,No,No,0.0,823.56,135,12414,-111,0.38141685,Owner 95,1.0309799999999996,1.9265819999999962,Gas,55.922406051393175,10.5,0,0.0,1,100.0,0,0.0,0,0.0,8.571428571428571,6,8.571428571428571,0,0.0,17.295737594058565,146.68230926499794,17.295737594058565,13.48993288590604,6,6.065307,Cluster 5,41399
31142,No,No,Yes,No,0.0,37.59,43,4624,204,0.849790174,Owner 151,1.6822000000000017,1.9884799999999956,Gas,55.87938501797002,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,19.876568527078366,6.6950653325456235,19.876568527078366,4.228187919463087,5,6.7032,Cluster 39,31142
91220,No,No,Yes,No,0.0,697.62,92,7377,141,0.6803768991,Owner 130,1.5212399999999988,1.32517,Gas,55.7878368970759,14.0,0,0.0,1,100.0,0,0.0,1,100.0,8.214285714285715,4,5.714285714285714,1,2.5,17.709277357286823,124.25143594813721,17.709277357286823,9.161073825503356,5,6.7032,Cluster 32,91220
76437,No,No,Yes,No,0.0,42.14,41,9510,-4,0.2293388449,Owner 69,1.0731800000000007,2.228669999999994,Gas,55.66310224123067,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,19.86162803221821,7.505454991047421,19.86162803221821,4.026845637583893,5,6.7032,Cluster 18,76437
18324,No,No,No,No,7.05,83.17,71,6549,-232,0.0813573999,Owner 73,1.0067039999999992,1.7839969999999994,Gas,55.62351621102097,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.596925773820594,21.863210526943853,19.596925773820594,7.046979865771812,4,7.408182,Cluster 20,18324
59266,No,No,Yes,No,0.0,57.54,3,5927,-228,0.3420937308,Owner 250,1.9442400000000006,3.2804,Gas,55.5719470567685,14.0,0,0.0,1,100.0,0,0.0,1,100.0,16.07142857142857,6,8.571428571428571,3,7.5,19.811060203460745,10.248312296745814,19.811060203460745,0.20134228187919462,7,5.488116,Cluster 2,59266
86373,No,No,Yes,No,2.56,263.38,15,12671,7,0.4048190242,Owner 124,1.0766199999999984,2.2409899999999965,Gas,55.5687866904489,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,19.087962145865976,49.469984232132646,19.087962145865976,1.4093959731543624,1,10.0,Cluster 18,86373
41849,No,No,Yes,No,8.27,48.14,66,2277,64,0.926173734,Owner 56,0.9998199999999997,1.9511700000000047,Gas,55.56324832255116,14.0,0,0.0,1,100.0,0,0.0,1,100.0,7.142857142857143,5,7.142857142857143,0,0.0,19.689459018620198,16.844100694566276,19.689459018620198,6.543624161073826,3,8.187308,Cluster 5,41849
52614,No,No,No,No,0.0,91.27,53,1833,105,0.8940709388,Owner 67,1.5405000000000015,1.760549999999995,Gas,55.55500542426855,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.70030352398092,16.255882226694307,19.70030352398092,5.23489932885906,2,9.048374,Cluster 44,52614
72705,No,No,No,No,8.66,931.79,117,7987,-1,0.7750540752,Owner 139,1.995910000000002,1.5579039999999935,Gas,55.51809037946461,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,16.780693459042748,174.61889668030557,16.780693459042748,11.677852348993289,7,5.488116,Cluster 7,72705
26944,No,No,Yes,No,0.0,166.65,43,352,-204,0.2304700321,Owner 203,1.0776299999999992,1.7836420000000004,Gas,55.45560034398052,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,19.452783853088857,29.681634415236182,19.452783853088857,4.228187919463087,5,6.7032,Cluster 8,26944
28278,No,No,Yes,No,2.4,92.29,87,9021,-8,0.7122978993,Owner 35,1.520035,1.4567200000000042,Gas,55.43289321378725,14.0,0,0.0,1,100.0,0,0.0,1,100.0,5.714285714285714,4,5.714285714285714,0,0.0,19.652707378696167,18.83755199629251,19.652707378696167,8.657718120805368,4,7.408182,Cluster 37,28278
89787,No,No,No,No,1.53,141.85,77,4042,131,0.737796571,Owner 98,1.1151920000000004,1.840530000000001,Gas,55.431645676673675,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.506010393835712,26.79456550735825,19.506010393835712,7.651006711409396,5,6.7032,Cluster 8,89787
68116,No,No,No,No,22.69,362.78,73,11877,-156,0.5885941303,Owner 28,1.1155120000000025,1.9715599999999966,Gas,55.39750808198562,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,18.390449362906036,87.30388138709499,18.390449362906036,7.248322147651007,3,8.187308,Cluster 14,68116
29588,No,No,Yes,No,6.29,725.95,82,465,-113,0.7526717746,Owner 218,1.9098490000000012,3.325215,Gas,55.36893677160069,14.0,0,0.0,1,100.0,0,0.0,1,100.0,5.714285714285714,4,5.714285714285714,0,0.0,17.50028864120759,135.58722474491873,17.50028864120759,8.154362416107382,1,10.0,Cluster 2,29588
43637,No,No,Yes,No,2.3,459.66,45,9856,-68,0.6413126604,Owner 52,1.184420000000003,2.009680000000003,Gas,55.357386364229285,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,18.448245591458427,84.16894734657944,18.448245591458427,4.429530201342282,4,7.408182,Cluster 48,43637
68898,No,No,Yes,No,24.63,430.25,61,6443,-172,0.1623035502,Owner 148,1.0733800000000002,2.233220000000003,Gas,55.310140993740184,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,18.133136965935776,101.26080232316451,18.133136965935776,6.040268456375839,6,6.065307,Cluster 18,68898
88954,No,No,No,No,0.0,2.02,102,8417,-103,0.7707983153,Owner 216,1.5914199999999994,1.1111599999999981,Gas,55.29788788333503,10.5,0,0.0,1,100.0,0,0.0,0,0.0,8.571428571428571,6,8.571428571428571,0,0.0,19.993367077007136,0.3597773868513477,19.993367077007136,10.167785234899329,6,6.065307,Cluster 46,88954
58059,No,No,No,No,7.0,890.58,86,7859,111,0.4034750461,Owner 39,1.5220100000000016,1.1368200000000002,Gas,55.26239927618762,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,16.94661572489328,165.61908177330358,16.94661572489328,8.557046979865772,3,8.187308,Cluster 33,58059
57070,No,No,Yes,No,0.0,71.41,50,9102,-77,0.7893636779,Owner 4,1.005040000000001,1.809119999999993,Gas,55.25794679879542,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,19.765516321326587,12.718664948046898,19.765516321326587,4.932885906040268,7,5.488116,Cluster 20,57070
99142,No,No,No,No,3.26,672.51,106,12779,151,0.5429740553,Owner 31,1.098354999999998,0.981669999999994,Gas,55.203690732203974,10.5,0,0.0,1,100.0,0,0.0,0,0.0,8.214285714285715,4,5.714285714285714,1,2.5,17.731627219260538,123.03915367891081,17.731627219260538,10.570469798657719,3,8.187308,Cluster 10,99142
95246,No,No,Yes,No,0.0,719.06,133,4345,-5,0.8489561618,Owner 215,1.0814200000000014,1.5647699999999958,Gas,55.19279189322535,14.0,0,0.0,1,100.0,0,0.0,1,100.0,2.857142857142857,2,2.857142857142857,0,0.0,17.63887643205565,128.07006326204456,17.63887643205565,13.288590604026846,4,7.408182,Cluster 34,95246
36203,No,No,Yes,No,1.68,972.32,59,7837,0,0.9281440443,Owner 186,1.1255570000000006,2.003320000000002,Gas,55.09482945541252,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,16.776292709487308,174.85759840757544,16.776292709487308,5.8389261744966445,4,7.408182,Cluster 14,36203
44946,No,No,Yes,No,2.95,53.07,36,4865,1,0.8588833523,Owner 44,1.1852500000000035,2.0010699999999986,Gas,55.06946976251968,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,19.771351258205197,12.402171247624267,19.771351258205197,3.523489932885906,5,6.7032,Cluster 48,44946
36587,No,No,Yes,No,4.26,481.81,50,5744,145,0.0871558144,Owner 199,1.041249999999998,1.8405000000000058,Gas,55.046892844285225,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,18.339378366816383,90.07403106873655,18.339378366816383,4.932885906040268,5,6.7032,Cluster 20,36587
22733,No,No,No,No,3.11,889.61,104,5413,59,0.8924974287,Owner 141,1.0752200000000016,2.2490899999999954,Gas,55.02738069496811,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,17.021517606761027,161.55631738456805,17.021517606761027,10.369127516778523,6,6.065307,Cluster 18,22733
14629,No,No,No,No,3.35,530.71,124,2375,-122,0.822742197,Owner 94,1.7426499999999976,1.3112100000000027,Gas,54.97973007193209,10.5,0,0.0,1,100.0,0,0.0,0,0.0,5.714285714285714,4,5.714285714285714,0,0.0,18.1955860220759,97.87349355241521,18.1955860220759,12.38255033557047,3,8.187308,Cluster 42,14629
75190,No,No,Yes,No,6.66,60.81,36,8415,210,0.4207654425,Owner 195,1.0056370000000001,2.211952999999994,Gas,54.9756562513153,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,19.67753774700082,17.49072420516359,19.67753774700082,3.523489932885906,5,6.7032,Cluster 18,75190
14390,No,No,Yes,No,0.0,996.5,116,889,-1,0.0538571144,Owner 234,1.810839999999999,1.1980199999999996,Gas,54.936021795273554,14.0,0,0.0,1,100.0,0,0.0,1,100.0,7.142857142857143,5,7.142857142857143,0,0.0,16.72786744436272,177.4842405927564,16.72786744436272,11.577181208053691,7,5.488116,Cluster 15,14390
85738,No,No,Yes,No,0.0,2.42,57,98,10,0.7506127321,Owner 118,1.7702699999999965,1.2874400000000037,Gas,54.90426609095556,14.0,0,0.0,1,100.0,0,0.0,1,100.0,8.571428571428571,6,8.571428571428571,0,0.0,19.99205362690954,0.4310204337526046,19.99205362690954,5.6375838926174495,5,6.7032,Cluster 15,85738
81450,No,No,Yes,No,0.0,889.9,72,3305,0,0.5830892851,Owner 64,1.1289200000000008,2.203800000000001,Gas,54.78509747351216,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,17.077901895372186,158.49796859357141,17.077901895372186,7.147651006711409,7,5.488116,Cluster 9,81450
86313,No,No,Yes,No,7.54,971.08,49,1107,4,0.9785501654,Owner 171,1.0594589999999968,2.230875999999995,Gas,54.763279688585655,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,16.67232835205641,180.49674496218154,16.67232835205641,4.832214765100671,3,8.187308,Cluster 18,86313
27308,No,No,Yes,No,8.01,56.79,19,11884,8,0.1785633844,Owner 23,1.1183949999999996,2.251739999999998,Gas,54.736666177084054,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,19.66584906874273,18.124731583805957,19.66584906874273,1.8120805369127517,3,8.187308,Cluster 45,27308
60835,No,No,Yes,No,0.0,252.99,10,4815,-63,0.2298489713,Owner 121,1.862371000000003,3.3449080000000038,Gas,54.6400344894076,14.0,0,0.0,1,100.0,0,0.0,1,100.0,16.07142857142857,6,8.571428571428571,3,7.5,19.169275649522653,45.0594460888725,19.169275649522653,0.9060402684563759,9,4.49329,Cluster 2,60835
74555,No,No,Yes,No,24.71,268.53,27,6567,242,0.9294764995,Owner 144,1.0687799999999967,2.240309999999994,Gas,54.538876181334274,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,18.662689945476178,72.53723846098633,18.662689945476178,2.61744966442953,3,8.187308,Cluster 18,74555
30985,No,No,No,No,0.0,9.78,130,10400,93,0.6215565743,Owner 10,1.099260000000001,1.5312799999999953,Gas,54.498914183464684,10.5,0,0.0,1,100.0,0,0.0,0,0.0,2.857142857142857,2,2.857142857142857,0,0.0,19.967886145113766,1.7418924967357325,19.967886145113766,12.986577181208053,3,8.187308,Cluster 34,30985
96035,No,No,No,No,1.56,477.12,71,9229,-170,0.0502232608,Owner 222,1.065215000000002,2.2350100000000026,Gas,54.43114670988895,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,18.40455627268857,86.53870634381931,18.40455627268857,7.046979865771812,4,7.408182,Cluster 18,96035
43883,No,No,Yes,Yes,3.44,438.65,84,884,0,0.8428319604,Owner 213,1.8098099999999988,1.194109999999995,Gas,54.411466574670285,3.5,0,0.0,0,0.0,0,0.0,1,100.0,18.57142857142857,6,8.571428571428571,4,10.0,18.49621730525514,81.5669063080909,18.49621730525514,8.355704697986576,7,5.488116,Cluster 15,43883
31245,No,No,No,No,4.18,77.06,101,5957,-5,0.500395429,Owner 178,1.8322900000000004,1.3298499999999933,Gas,54.29655924462801,10.5,0,0.0,1,100.0,0,0.0,0,0.0,8.571428571428571,6,8.571428571428571,0,0.0,19.66990057923971,17.904972985527152,19.66990057923971,10.06711409395973,7,5.488116,Cluster 25,31245
51890,No,No,No,No,0.0,8.53,75,8668,0,0.2488805333,Owner 112,1.9226600000000005,2.224228999999994,Gas,54.2677122490561,10.5,0,0.0,1,100.0,0,0.0,0,0.0,9.642857142857142,5,7.142857142857143,1,2.5,19.971990676668756,1.5192579751693047,19.971990676668756,7.449664429530201,5,6.7032,Cluster 13,51890
12723,No,No,No,No,2.0,614.73,31,21,248,0.7461507511,Owner 49,1.078479999999999,1.781630000000007,Gas,54.23934748043118,10.5,0,0.0,1,100.0,0,0.0,0,0.0,16.07142857142857,6,8.571428571428571,3,7.5,17.94458468081469,111.48809555402424,17.94458468081469,3.0201342281879193,5,6.7032,Cluster 8,12723
94343,No,No,No,No,8.58,803.12,50,1638,-5,0.9466141682,Owner 213,1.0730900000000005,2.1851800000000026,Gas,54.1971028915738,10.5,0,0.0,1,100.0,0,0.0,0,0.0,16.07142857142857,6,8.571428571428571,3,7.5,17.204672414104966,151.62178956834376,17.204672414104966,4.932885906040268,7,5.488116,Cluster 9,94343
11318,No,No,No,No,21.81,601.3,83,1637,203,0.47410141,Owner 230,1.0983170000000015,2.239220000000003,Gas,54.15312504228128,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,17.62346291380573,128.9061102543145,17.62346291380573,8.25503355704698,5,6.7032,Cluster 18,11318
63238,No,No,Yes,No,0.0,8.86,63,12366,3,0.4686661348,Owner 199,1.125359000000003,2.2198740000000043,Gas,54.05857496145042,14.0,0,0.0,1,100.0,0,0.0,1,100.0,7.142857142857143,5,7.142857142857143,0,0.0,19.97090708033824,1.5780334888628416,19.97090708033824,6.241610738255034,5,6.7032,Cluster 45,63238
76516,No,No,Yes,No,0.0,754.38,54,5897,5,0.9144859512,Owner 148,1.08005,1.9550399999999968,Gas,53.995204829665106,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,17.522898788437878,134.36082430342557,17.522898788437878,5.3355704697986575,6,6.065307,Cluster 14,76516
55239,No,No,No,No,0.0,43.65,9,1702,0,0.0666802152,Owner 145,1.0307600000000008,1.9656200000000013,Gas,53.93666745704513,10.5,0,0.0,1,100.0,0,0.0,0,0.0,16.07142857142857,6,8.571428571428571,3,7.5,19.85666975809978,7.7743974930996655,19.85666975809978,0.8053691275167785,5,6.7032,Cluster 5,55239
90622,No,No,No,No,0.0,27.31,88,1726,0,0.8641922562,Owner 60,1.0611499999999978,1.8104799999999983,Gas,53.931373170617285,10.5,0,0.0,1,100.0,0,0.0,0,0.0,5.714285714285714,4,5.714285714285714,0,0.0,19.9103241945866,4.864119027183319,19.9103241945866,8.758389261744966,2,9.048374,Cluster 8,90622
11376,No,No,No,No,6.46,38.76,65,3123,-30,0.913773477,Owner 161,1.1190029999999993,2.239289999999997,Gas,53.83331751248827,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.753628920925483,13.363451244731799,19.753628920925483,6.442953020134228,6,6.065307,Cluster 45,11376
59312,No,No,No,No,24.7,622.86,74,8938,10,0.8612998438,Owner 226,1.098323999999998,2.2347599999999943,Gas,53.827991234656665,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,17.499387374637493,135.63611048229228,17.499387374637493,7.348993288590604,4,7.408182,Cluster 18,59312
15452,No,No,No,No,39.19,594.18,39,11091,-2,0.7936546736,Owner 26,1.0685700000000011,2.246629999999996,Gas,53.78866033177054,10.5,0,0.0,1,100.0,0,0.0,0,0.0,16.07142857142857,6,8.571428571428571,3,7.5,17.326421404637273,145.01798401947212,17.326421404637273,3.825503355704698,6,6.065307,Cluster 18,15452
15263,No,No,Yes,No,1.02,911.15,35,12635,2,0.506252342,Owner 169,1.844529999999999,1.5058899999999937,Gas,53.6708753121095,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,16.98931994873462,163.3027554602007,16.98931994873462,3.422818791946309,3,8.187308,Cluster 35,15263
56555,No,No,Yes,No,0.0,3.26,26,4199,6,0.7629318032,Owner 193,1.974414000000003,2.225926000000001,Gas,53.642809476623086,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,19.989295381704586,0.5806308322452443,19.989295381704586,2.5167785234899327,6,6.065307,Cluster 13,56555
93150,No,No,Yes,No,39.87,866.86,55,8971,-9,0.5288524626,Owner 184,1.0015,1.808729999999997,Gas,53.62937604847073,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,16.418505866303903,194.26436909205904,16.418505866303903,5.436241610738255,5,6.7032,Cluster 20,93150
35787,No,No,No,No,6.57,116.64,59,7795,0,0.5316570503,Owner 13,1.1100190000000012,2.227019999999996,Gas,53.6094269523366,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.495872206411384,27.34447247640653,19.495872206411384,5.8389261744966445,5,6.7032,Cluster 45,35787
52097,No,No,Yes,Yes,1.67,12.9,136,2431,144,0.9629984919,Owner 25,1.5921900000000022,0.8824999999999932,Gas,53.577001401216336,3.5,0,0.0,0,0.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,19.926852802942125,3.967588262565537,19.926852802942125,13.590604026845638,7,5.488116,Cluster 22,52097
96963,No,No,Yes,Yes,6.03,36.79,125,8572,-2,0.9837983631,Owner 65,1.8245900000000006,1.4741199999999992,Gas,53.5258752707783,3.5,0,0.0,0,0.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,19.768025222839658,12.58257923874311,19.768025222839658,12.483221476510067,5,6.7032,Cluster 35,96963
49607,No,No,Yes,No,0.0,0.12,34,10491,-3,0.0265301848,Owner 70,1.911360000000002,0.953320000000005,Gas,53.51298475883458,14.0,0,0.0,1,100.0,0,0.0,1,100.0,7.142857142857143,5,7.142857142857143,0,0.0,19.999605964970723,0.02137291407037709,19.999605964970723,3.3221476510067114,2,9.048374,Cluster 29,49607
75312,No,No,Yes,No,0.0,405.77,16,3388,-220,0.7296217154,Owner 109,1.0752200000000016,2.2521600000000035,Gas,53.4364070702682,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,18.66760338474567,72.2707278528076,18.66760338474567,1.5100671140939597,3,8.187308,Cluster 18,75312
88908,No,No,Yes,No,0.0,278.99,79,704,37,0.1200083606,Owner 179,1.6764900000000011,0.9641100000000051,Gas,53.353736100753196,14.0,0,0.0,1,100.0,0,0.0,1,100.0,5.714285714285714,4,5.714285714285714,0,0.0,19.08390139317888,49.6902441374542,19.08390139317888,7.852348993288591,5,6.7032,Cluster 38,88908
50023,No,No,Yes,Yes,4.04,71.24,130,6382,9,0.6393024027,Owner 193,1.8663999999999987,1.3994600000000048,Gas,53.31490509690262,3.5,0,0.0,0,0.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,19.691592344265995,16.728386653113866,19.691592344265995,12.986577181208053,6,6.065307,Cluster 25,50023
76494,No,No,Yes,Yes,0.0,48.4,144,12047,88,0.8991487837,Owner 107,1.0771299999999968,1.555014,Gas,53.30176426398181,3.5,0,0.0,0,0.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,19.841072538190822,8.620408675052092,19.841072538190822,14.395973154362416,9,4.49329,Cluster 34,76494
84793,No,No,Yes,No,0.0,324.28,44,9087,8,0.8785367485,Owner 105,1.0247400000000013,1.967250000000007,Gas,53.30132663770978,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,18.93518600587852,57.756738122849015,18.93518600587852,4.328859060402684,8,4.965853,Cluster 5,84793
15875,No,No,No,No,1.78,567.47,55,7773,-8,0.266258784,Owner 6,1.0757699999999986,2.240459999999999,Gas,53.29880295303666,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,18.10382477086984,102.85072956264072,18.10382477086984,5.436241610738255,3,8.187308,Cluster 18,15875
33861,No,No,Yes,No,0.0,1.08,33,8004,-10,0.1871540209,Owner 210,1.0764700000000005,2.2420900000000046,Gas,53.25521176623218,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,19.99645368473649,0.1923562266333938,19.99645368473649,3.221476510067114,8,4.965853,Cluster 18,33861
27554,No,No,Yes,No,9.0,99.05,41,2689,235,0.0017960299,Owner 243,1.8579399999999993,1.764232000000007,Gas,53.24384102176413,14.0,0,0.0,1,100.0,0,0.0,1,100.0,9.642857142857142,5,7.142857142857143,1,2.5,19.508831241323108,26.641559488923754,19.508831241323108,4.026845637583893,6,6.065307,Cluster 4,27554
98562,No,No,No,No,9.35,426.1,51,7872,-119,0.4940724333,Owner 190,1.0632999999999981,1.943560000000005,Gas,53.220762558418556,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,18.42846894001012,85.24165571156398,18.42846894001012,5.033557046979865,3,8.187308,Cluster 14,98562
